
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
476575 190630 166801 3119.55 310.512 271695 
CV Recruit
4.36955 
Alternative 1 Alternative  Stock: goa_wp
Catch goa_wp
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2024  0 0.283367 0.334834 0.334834 0.334834 0.334834 0.334834 4.16334e-15 
2025  0 0.283367 0.334834 0.308212 0.309806 0.31331 0.334834 0.00776601 
2026  0 0.283367 0.334834 0.245393 0.254248 0.267935 0.334834 0.0287859 
2027  0 0.283367 0.334834 0.168584 0.192496 0.219513 0.334834 0.0572543 
2028  0 0.283367 0.334834 0.130814 0.178605 0.208822 0.334834 0.0743832 
2029  0 0.283367 0.334834 0.102559 0.172006 0.2014 0.334834 0.0861342 
2030  0 0.283367 0.334834 0.0840622 0.16807 0.197436 0.334834 0.0929227 
2031  0 0.283367 0.334834 0.0721945 0.174027 0.195669 0.334834 0.0958267 
2032  0 0.283367 0.334834 0.0661784 0.173087 0.195997 0.334834 0.0986199 
2033  0 0.283367 0.334834 0.0624533 0.176885 0.196306 0.334834 0.100742 
2034  0 0.283367 0.334834 0.0604596 0.174888 0.195973 0.334834 0.102053 
2035  0 0.283367 0.334834 0.0595645 0.169982 0.195531 0.334834 0.103065 

Total_Biomassgoa_wp
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 2.6702e+06 1.95173e+06 1.88523e+06 1.46093e+06 1.46093e+06 1.46093e+06 1.46093e+06 9.0804e-09 
2023 2.6702e+06 1.95173e+06 1.88523e+06 1.27963e+06 1.33728e+06 1.76399e+06 3.30803e+06 2.00155e+06 
2024 2.6702e+06 1.95173e+06 1.88523e+06 937846 1.07078e+06 1.57772e+06 3.54011e+06 1.9912e+06 
2025 2.6702e+06 1.95173e+06 1.88523e+06 631141 881516 1.73457e+06 4.90737e+06 3.04173e+06 
2026 2.6702e+06 1.95173e+06 1.88523e+06 461746 800929 1.67458e+06 5.67122e+06 2.42642e+06 
2027 2.6702e+06 1.95173e+06 1.88523e+06 350736 783323 1.87948e+06 6.93784e+06 3.54071e+06 
2028 2.6702e+06 1.95173e+06 1.88523e+06 309402 801959 1.71213e+06 6.1795e+06 2.58249e+06 
2029 2.6702e+06 1.95173e+06 1.88523e+06 275989 836162 1.90349e+06 7.35166e+06 3.29943e+06 
2030 2.6702e+06 1.95173e+06 1.88523e+06 261055 840178 1.88704e+06 6.41427e+06 3.11515e+06 
2031 2.6702e+06 1.95173e+06 1.88523e+06 250703 866720 1.88132e+06 7.0891e+06 2.91838e+06 
2032 2.6702e+06 1.95173e+06 1.88523e+06 250331 852359 1.86612e+06 6.50518e+06 3.03555e+06 
2033 2.6702e+06 1.95173e+06 1.88523e+06 239402 809683 1.90304e+06 6.88256e+06 3.66634e+06 
2034 2.6702e+06 1.95173e+06 1.88523e+06 238777 875266 1.91047e+06 7.53036e+06 3.29524e+06 
2035 2.6702e+06 1.95173e+06 1.88523e+06 231275 858881 1.89493e+06 7.35228e+06 3.33462e+06 
Alternative 7 Alternative  Stock: goa_wp
Catch goa_wp
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 193957 211168 129754 129754 129754 129754 1.46974e-09 
2023  0 193957 211168 168342 168369 168575 169318 963.194 
2024  0 193957 211168 161521 162017 164896 175136 13349.7 
2025  0 193957 211168 136032 142794 175592 293716 148693 
2026  0 193957 211168 71795.6 88716.1 154430 402824 247617 
2027  0 193957 211168 32258 56745.1 153113 539686 310841 
2028  0 193957 211168 18214.2 52504.8 166770 605499 341348 
2029  0 193957 211168 11731.2 50298.6 181617 781665 358384 
2030  0 193957 211168 6625.33 47988.8 178389 754549 374219 
2031  0 193957 211168 6582.83 53696.9 181458 757471 356038 
2032  0 193957 211168 5836.79 56778.6 188835 760028 368635 
2033  0 193957 211168 5731.03 56778.1 190213 829609 360686 
2034  0 193957 211168 5513.18 53339.3 187712 778047 359116 
2035  0 193957 211168 5484.08 49514.3 188670 831217 381365 

Spawning_Biomass goa_wp
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 476575 190630 166801 248140 248140 248140 248140 1.5134e-09 
2023 476575 190630 166801 226545 226545 226545 226545 3.49246e-10 
2024 476575 190630 166801 209735 209835 210571 213236 3454.09 
2025 476575 190630 166801 185686 186546 190894 207024 19662.5 
2026 476575 190630 166801 147843 152596 173589 247448 93536.6 
2027 476575 190630 166801 103820 116658 158191 323776 160948 
2028 476575 190630 166801 82303.7 107972 168286 425484 208780 
2029 476575 190630 166801 66309.9 103480 173705 455064 230315 
2030 476575 190630 166801 55861.8 101065 181005 585742 245340 
2031 476575 190630 166801 49220 104042 179668 574964 251774 
2032 476575 190630 166801 45662.3 103330 180812 560368 251940 
2033 476575 190630 166801 43551.6 105289 182513 570782 244724 
2034 476575 190630 166801 42331.8 104189 185450 615699 251737 
2035 476575 190630 166801 41824.3 101504 183311 573874 246883 

Fishing_mortalitygoa_wp
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.283367 0.334834 0.249586 0.249586 0.249586 0.249586 4.35763e-15 
2023  0 0.283367 0.334834 0.283367 0.283367 0.283367 0.283367 1.11022e-15 
2024  0 0.283367 0.334834 0.283367 0.283367 0.283367 0.283367 1.11022e-15 
2025  0 0.283367 0.334834 0.325699 0.327289 0.328856 0.334834 0.00333542 
2026  0 0.283367 0.334834 0.255723 0.264511 0.277067 0.334834 0.0262088 
2027  0 0.283367 0.334834 0.174329 0.198065 0.224249 0.334834 0.0556591 
2028  0 0.283367 0.334834 0.134548 0.182005 0.211577 0.334834 0.0732992 
2029  0 0.283367 0.334834 0.104977 0.173698 0.203006 0.334834 0.0853556 
2030  0 0.283367 0.334834 0.0856601 0.169234 0.198405 0.334834 0.0924361 
2031  0 0.283367 0.334834 0.0733801 0.174738 0.196282 0.334834 0.0955222 
2032  0 0.283367 0.334834 0.0668022 0.173421 0.196381 0.334834 0.0984312 
2033  0 0.283367 0.334834 0.0628996 0.177042 0.196539 0.334834 0.100614 
2034  0 0.283367 0.334834 0.0606446 0.175011 0.196123 0.334834 0.101975 
2035  0 0.283367 0.334834 0.059706 0.170044 0.195628 0.334834 0.103016 

Total_Biomassgoa_wp
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 2.6702e+06 1.95173e+06 1.88523e+06 1.46093e+06 1.46093e+06 1.46093e+06 1.46093e+06 9.0804e-09 
2023 2.6702e+06 1.95173e+06 1.88523e+06 1.27963e+06 1.33728e+06 1.76399e+06 3.30803e+06 2.00155e+06 
2024 2.6702e+06 1.95173e+06 1.88523e+06 959996 1.09293e+06 1.59989e+06 3.56246e+06 1.99125e+06 
2025 2.6702e+06 1.95173e+06 1.88523e+06 664610 915220 1.76871e+06 4.94087e+06 3.04287e+06 
2026 2.6702e+06 1.95173e+06 1.88523e+06 477339 816218 1.69089e+06 5.69174e+06 2.42776e+06 
2027 2.6702e+06 1.95173e+06 1.88523e+06 358324 791306 1.88709e+06 6.95046e+06 3.5409e+06 
2028 2.6702e+06 1.95173e+06 1.88523e+06 313691 804868 1.71607e+06 6.18355e+06 2.58244e+06 
2029 2.6702e+06 1.95173e+06 1.88523e+06 278516 838613 1.90554e+06 7.35293e+06 3.29929e+06 
2030 2.6702e+06 1.95173e+06 1.88523e+06 262597 840022 1.88815e+06 6.41568e+06 3.11502e+06 
2031 2.6702e+06 1.95173e+06 1.88523e+06 251425 867630 1.882e+06 7.08985e+06 2.91831e+06 
2032 2.6702e+06 1.95173e+06 1.88523e+06 250409 852873 1.86654e+06 6.50525e+06 3.03549e+06 
2033 2.6702e+06 1.95173e+06 1.88523e+06 239707 809773 1.90331e+06 6.8826e+06 3.6663e+06 
2034 2.6702e+06 1.95173e+06 1.88523e+06 239003 875326 1.91065e+06 7.53065e+06 3.29522e+06 
2035 2.6702e+06 1.95173e+06 1.88523e+06 231484 858913 1.89505e+06 7.35231e+06 3.33461e+06 
